"Notes"	"County"	"County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error
	"Howard County, MD"	"24027"	"2013"	"2013"	126	304580	41.4	34.1	48.6	3.7
	"Howard County, MD"	"24027"	"2014"	"2014"	137	309284	44.3	36.9	51.7	3.8
	"Howard County, MD"	"24027"	"2015"	"2015"	138	313414	44.0	36.7	51.4	3.7
	"Howard County, MD"	"24027"	"2016"	"2016"	113	317233	35.6	29.1	42.2	3.4
	"Kent County, MD"	"24029"	"2010"	"2010"	21	20197	104.0	64.4	158.9	22.7
	"Kent County, MD"	"24029"	"2011"	"2011"	20	20204	99.0	60.5	152.9	22.1
	"Kent County, MD"	"24029"	"2012"	"2012"	21	20191	104.0	64.4	159.0	22.7
	"Kent County, MD"	"24029"	"2013"	"2013"	20	19944	100.3	61.3	154.9	22.4
	"Kent County, MD"	"24029"	"2014"	"2014"	18	19820	Unreliable	53.8	143.5	21.4
	"Kent County, MD"	"24029"	"2015"	"2015"	28	19787	141.5	94.0	204.5	26.7
	"Kent County, MD"	"24029"	"2016"	"2016"	19	19730	Unreliable	58.0	150.4	22.1
	"Montgomery County, MD"	"24031"	"2010"	"2010"	470	971777	48.4	44.0	52.7	2.2
	"Montgomery County, MD"	"24031"	"2011"	"2011"	475	989794	48.0	43.7	52.3	2.2
	"Montgomery County, MD"	"24031"	"2012"	"2012"	449	1004709	44.7	40.6	48.8	2.1
	"Montgomery County, MD"	"24031"	"2013"	"2013"	508	1016677	50.0	45.6	54.3	2.2
	"Montgomery County, MD"	"24031"	"2014"	"2014"	465	1030447	45.1	41.0	49.2	2.1
	"Montgomery County, MD"	"24031"	"2015"	"2015"	523	1040116	50.3	46.0	54.6	2.2
	"Montgomery County, MD"	"24031"	"2016"	"2016"	477	1043863	45.7	41.6	49.8	2.1
	"Prince George's County, MD"	"24033"	"2010"	"2010"	345	863420	40.0	35.7	44.2	2.2
	"Prince George's County, MD"	"24033"	"2011"	"2011"	340	871233	39.0	34.9	43.2	2.1
	"Prince George's County, MD"	"24033"	"2012"	"2012"	340	881138	38.6	34.5	42.7	2.1
	"Prince George's County, MD"	"24033"	"2013"	"2013"	358	890081	40.2	36.1	44.4	2.1
	"Prince George's County, MD"	"24033"	"2014"	"2014"	355	904430	39.3	35.2	43.3	2.1
	"Prince George's County, MD"	"24033"	"2015"	"2015"	356	909535	39.1	35.1	43.2	2.1
	"Prince George's County, MD"	"24033"	"2016"	"2016"	364	908049	40.1	36.0	44.2	2.1
	"Queen Anne's County, MD"	"24035"	"2010"	"2010"	40	47798	83.7	59.8	114.0	13.2
	"Queen Anne's County, MD"	"24035"	"2011"	"2011"	33	48354	68.2	47.0	95.8	11.9
	"Queen Anne's County, MD"	"24035"	"2012"	"2012"	42	48595	86.4	62.3	116.8	13.3
	"Queen Anne's County, MD"	"24035"	"2013"	"2013"	34	48517	70.1	48.5	97.9	12.0
	"Queen Anne's County, MD"	"24035"	"2014"	"2014"	45	48804	92.2	67.3	123.4	13.7
	"Queen Anne's County, MD"	"24035"	"2015"	"2015"	35	48904	71.6	49.9	99.5	12.1
	"Queen Anne's County, MD"	"24035"	"2016"	"2016"	40	48929	81.8	58.4	111.3	12.9
	"St. Mary's County, MD"	"24037"	"2010"	"2010"	58	105151	55.2	41.9	71.3	7.2
	"St. Mary's County, MD"	"24037"	"2011"	"2011"	53	107484	49.3	36.9	64.5	6.8
	"St. Mary's County, MD"	"24037"	"2012"	"2012"	61	108987	56.0	42.8	71.9	7.2
	"St. Mary's County, MD"	"24037"	"2013"	"2013"	80	109633	73.0	57.9	90.8	8.2
	"St. Mary's County, MD"	"24037"	"2014"	"2014"	65	110382	58.9	45.4	75.1	7.3
	"St. Mary's County, MD"	"24037"	"2015"	"2015"	66	111413	59.2	45.8	75.4	7.3
	"St. Mary's County, MD"	"24037"	"2016"	"2016"	58	112587	51.5	39.1	66.6	6.8
	"Somerset County, MD"	"24039"	"2010"	"2010"	17	26470	Unreliable	37.4	102.8	15.6
	"Somerset County, MD"	"24039"	"2011"	"2011"	21	26339	79.7	49.4	121.9	17.4
	"Somerset County, MD"	"24039"	"2012"	"2012"	20	26253	76.2	46.5	117.7	17.0
	"Somerset County, MD"	"24039"	"2013"	"2013"	20	26273	76.1	46.5	117.6	17.0
	"Somerset County, MD"	"24039"	"2014"	"2014"	23	25859	88.9	56.4	133.5	18.5
	"Somerset County, MD"	"24039"	"2015"	"2015"	17	25768	Unreliable	38.4	105.6	16.0
	"Somerset County, MD"	"24039"	"2016"	"2016"	19	25928	Unreliable	44.1	114.4	16.8
	"Talbot County, MD"	"24041"	"2010"	"2010"	38	37782	100.6	71.2	138.0	16.3
	"Talbot County, MD"	"24041"	"2011"	"2011"	35	38025	92.0	64.1	128.0	15.6
	"Talbot County, MD"	"24041"	"2012"	"2012"	35	38098	91.9	64.0	127.8	15.5
	"Talbot County, MD"	"24041"	"2013"	"2013"	41	37931	108.1	77.6	146.6	16.9
	"Talbot County, MD"	"24041"	"2014"	"2014"	41	37643	108.9	78.2	147.8	17.0
	"Talbot County, MD"	"24041"	"2015"	"2015"	45	37512	120.0	87.5	160.5	17.9
	"Talbot County, MD"	"24041"	"2016"	"2016"	40	37278	107.3	76.7	146.1	17.0
	"Washington County, MD"	"24043"	"2010"	"2010"	144	147430	97.7	81.7	113.6	8.1
	"Washington County, MD"	"24043"	"2011"	"2011"	166	148203	112.0	95.0	129.0	8.7
	"Washington County, MD"	"24043"	"2012"	"2012"	150	149180	100.5	84.5	116.6	8.2
	"Washington County, MD"	"24043"	"2013"	"2013"	167	149588	111.6	94.7	128.6	8.6
	"Washington County, MD"	"24043"	"2014"	"2014"	157	149573	105.0	88.5	121.4	8.4
	"Washington County, MD"	"24043"	"2015"	"2015"	159	149585	106.3	89.8	122.8	8.4
	"Washington County, MD"	"24043"	"2016"	"2016"	162	150292	107.8	91.2	124.4	8.5
	"Wicomico County, MD"	"24045"	"2010"	"2010"	82	98733	83.1	66.1	103.1	9.2
	"Wicomico County, MD"	"24045"	"2011"	"2011"	75	99190	75.6	59.5	94.8	8.7
	"Wicomico County, MD"	"24045"	"2012"	"2012"	71	100647	70.5	55.1	89.0	8.4
	"Wicomico County, MD"	"24045"	"2013"	"2013"	72	100896	71.4	55.8	89.9	8.4
	"Wicomico County, MD"	"24045"	"2014"	"2014"	79	101539	77.8	61.6	97.0	8.8
	"Wicomico County, MD"	"24045"	"2015"	"2015"	62	102370	60.6	46.4	77.6	7.7
	"Wicomico County, MD"	"24045"	"2016"	"2016"	68	102577	66.3	51.5	84.0	8.0
	"Worcester County, MD"	"24047"	"2010"	"2010"	52	51454	101.1	75.5	132.5	14.0
	"Worcester County, MD"	"24047"	"2011"	"2011"	50	51514	97.1	72.0	128.0	13.7
	"Worcester County, MD"	"24047"	"2012"	"2012"	54	51578	104.7	78.7	136.6	14.2
	"Worcester County, MD"	"24047"	"2013"	"2013"	61	51620	118.2	90.4	151.8	15.1
	"Worcester County, MD"	"24047"	"2014"	"2014"	62	51675	120.0	92.0	153.8	15.2
	"Worcester County, MD"	"24047"	"2015"	"2015"	56	51540	108.7	82.1	141.1	14.5
	"Worcester County, MD"	"24047"	"2016"	"2016"	57	51444	110.8	83.9	143.6	14.7
	"Baltimore city, MD"	"24510"	"2010"	"2010"	449	620961	72.3	65.6	79.0	3.4
	"Baltimore city, MD"	"24510"	"2011"	"2011"	473	619493	76.4	69.5	83.2	3.5
	"Baltimore city, MD"	"24510"	"2012"	"2012"	483	621342	77.7	70.8	84.7	3.5
	"Baltimore city, MD"	"24510"	"2013"	"2013"	583	622104	93.7	86.1	101.3	3.9
	"Baltimore city, MD"	"24510"	"2014"	"2014"	474	622793	76.1	69.3	83.0	3.5
	"Baltimore city, MD"	"24510"	"2015"	"2015"	504	621849	81.0	74.0	88.1	3.6
	"Baltimore city, MD"	"24510"	"2016"	"2016"	454	614664	73.9	67.1	80.7	3.5
	"Barnstable County, MA"	"25001"	"2010"	"2010"	246	215888	113.9	99.7	128.2	7.3
	"Barnstable County, MA"	"25001"	"2011"	"2011"	279	215769	129.3	114.1	144.5	7.7
	"Barnstable County, MA"	"25001"	"2012"	"2012"	275	215423	127.7	112.6	142.7	7.7
	"Barnstable County, MA"	"25001"	"2013"	"2013"	308	214990	143.3	127.3	159.3	8.2
	"Barnstable County, MA"	"25001"	"2014"	"2014"	256	214914	119.1	104.5	133.7	7.4
	"Barnstable County, MA"	"25001"	"2015"	"2015"	305	214333	142.3	126.3	158.3	8.1
	"Barnstable County, MA"	"25001"	"2016"	"2016"	341	214276	159.1	142.2	176.0	8.6
	"Berkshire County, MA"	"25003"	"2010"	"2010"	140	131219	106.7	89.0	124.4	9.0
	"Berkshire County, MA"	"25003"	"2011"	"2011"	170	130458	130.3	110.7	149.9	10.0
	"Berkshire County, MA"	"25003"	"2012"	"2012"	144	130016	110.8	92.7	128.8	9.2
	"Berkshire County, MA"	"25003"	"2013"	"2013"	142	129585	109.6	91.6	127.6	9.2
	"Berkshire County, MA"	"25003"	"2014"	"2014"	149	128715	115.8	97.2	134.3	9.5
	"Berkshire County, MA"	"25003"	"2015"	"2015"	165	127828	129.1	109.4	148.8	10.0
	"Berkshire County, MA"	"25003"	"2016"	"2016"	136	126903	107.2	89.2	125.2	9.2
	"Bristol County, MA"	"25005"	"2010"	"2010"	525	548285	95.8	87.6	103.9	4.2
	"Bristol County, MA"	"25005"	"2011"	"2011"	573	548922	104.4	95.8	112.9	4.4
	"Bristol County, MA"	"25005"	"2012"	"2012"	479	551082	86.9	79.1	94.7	4.0
	"Bristol County, MA"	"25005"	"2013"	"2013"	547	552780	99.0	90.7	107.2	4.2
	"Bristol County, MA"	"25005"	"2014"	"2014"	532	554194	96.0	87.8	104.2	4.2
	"Bristol County, MA"	"25005"	"2015"	"2015"	620	556772	111.4	102.6	120.1	4.5
	"Bristol County, MA"	"25005"	"2016"	"2016"	594	558324	106.4	97.8	114.9	4.4
	"Dukes County, MA"	"25007"	"2010"	"2010"	13	16535	Unreliable	41.9	134.4	21.8
	"Dukes County, MA"	"25007"	"2011"	"2011"	19	16766	Unreliable	68.2	177.0	26.0
	"Dukes County, MA"	"25007"	"2012"	"2012"	10	17041	Unreliable	28.1	107.9	18.6
	"Dukes County, MA"	"25007"	"2013"	"2013"	21	17256	121.7	75.3	186.0	26.6
	"Dukes County, MA"	"25007"	"2014"	"2014"	13	17356	Unreliable	39.9	128.1	20.8
	"Dukes County, MA"	"25007"	"2015"	"2015"	20	17299	115.6	70.6	178.6	25.9
	"Dukes County, MA"	"25007"	"2016"	"2016"	21	17246	121.8	75.4	186.1	26.6
	"Essex County, MA"	"25009"	"2010"	"2010"	570	743159	76.7	70.4	83.0	3.2
	"Essex County, MA"	"25009"	"2011"	"2011"	564	748930	75.3	69.1	81.5	3.2
	"Essex County, MA"	"25009"	"2012"	"2012"	569	755618	75.3	69.1	81.5	3.2
	"Essex County, MA"	"25009"	"2013"	"2013"	568	762550	74.5	68.4	80.6	3.1
	"Essex County, MA"	"25009"	"2014"	"2014"	636	769091	82.7	76.3	89.1	3.3
	"Essex County, MA"	"25009"	"2015"	"2015"	689	776043	88.8	82.2	95.4	3.4
	"Essex County, MA"	"25009"	"2016"	"2016"	605	779018	77.7	71.5	83.9	3.2
	"Franklin County, MA"	"25011"	"2010"	"2010"	75	71372	105.1	82.7	131.7	12.1
	"Franklin County, MA"	"25011"	"2011"	"2011"	75	71599	104.8	82.4	131.3	12.1
	"Franklin County, MA"	"25011"	"2012"	"2012"	91	71540	127.2	102.4	156.2	13.3
	"Franklin County, MA"	"25011"	"2013"	"2013"	86	71221	120.8	96.6	149.1	13.0
	"Franklin County, MA"	"25011"	"2014"	"2014"	75	70862	105.8	83.2	132.7	12.2
	"Franklin County, MA"	"25011"	"2015"	"2015"	80	70601	113.3	89.9	141.0	12.7
	"Franklin County, MA"	"25011"	"2016"	"2016"	74	70382	105.1	82.6	132.0	12.2
	"Hampden County, MA"	"25013"	"2010"	"2010"	369	463490	79.6	71.5	87.7	4.1
	"Hampden County, MA"	"25013"	"2011"	"2011"	440	463783	94.9	86.0	103.7	4.5
	"Hampden County, MA"	"25013"	"2012"	"2012"	410	465923	88.0	79.5	96.5	4.3
	"Hampden County, MA"	"25013"	"2013"	"2013"	410	467319	87.7	79.2	96.2	4.3
	"Hampden County, MA"	"25013"	"2014"	"2014"	436	468161	93.1	84.4	101.9	4.5
	"Hampden County, MA"	"25013"	"2015"	"2015"	447	470690	95.0	86.2	103.8	4.5
	"Hampden County, MA"	"25013"	"2016"	"2016"	446	468467	95.2	86.4	104.0	4.5
	"Hampshire County, MA"	"25015"	"2010"	"2010"	104	158080	65.8	53.1	78.4	6.5
	"Hampshire County, MA"	"25015"	"2011"	"2011"	116	157822	73.5	60.1	86.9	6.8
	"Hampshire County, MA"	"25015"	"2012"	"2012"	112	159795	70.1	57.1	83.1	6.6
	"Hampshire County, MA"	"25015"	"2013"	"2013"	115	159596	72.1	58.9	85.2	6.7
	"Hampshire County, MA"	"25015"	"2014"	"2014"	133	160939	82.6	68.6	96.7	7.2
	"Hampshire County, MA"	"25015"	"2015"	"2015"	120	161292	74.4	61.1	87.7	6.8
	"Hampshire County, MA"	"25015"	"2016"	"2016"	98	161816	60.6	49.2	73.8	6.1
	"Middlesex County, MA"	"25017"	"2010"	"2010"	921	1503085	61.3	57.3	65.2	2.0
	"Middlesex County, MA"	"25017"	"2011"	"2011"	1106	1518171	72.9	68.6	77.1	2.2
	"Middlesex County, MA"	"25017"	"2012"	"2012"	1056	1537215	68.7	64.6	72.8	2.1
	"Middlesex County, MA"	"25017"	"2013"	"2013"	999	1552802	64.3	60.3	68.3	2.0
	"Middlesex County, MA"	"25017"	"2014"	"2014"	998	1570315	63.6	59.6	67.5	2.0
	"Middlesex County, MA"	"25017"	"2015"	"2015"	1055	1585139	66.6	62.5	70.6	2.0
	"Middlesex County, MA"	"25017"	"2016"	"2016"	968	1589774	60.9	57.1	64.7	2.0
	"Norfolk County, MA"	"25021"	"2010"	"2010"	514	670850	76.6	70.0	83.2	3.4
	"Norfolk County, MA"	"25021"	"2011"	"2011"	538	675436	79.7	72.9	86.4	3.4
	"Norfolk County, MA"	"25021"	"2012"	"2012"	535	681845	78.5	71.8	85.1	3.4
	"Norfolk County, MA"	"25021"	"2013"	"2013"	541	687802	78.7	72.0	85.3	3.4
	"Norfolk County, MA"	"25021"	"2014"	"2014"	499	692254	72.1	65.8	78.4	3.2
	"Norfolk County, MA"	"25021"	"2015"	"2015"	595	696023	85.5	78.6	92.4	3.5
	"Norfolk County, MA"	"25021"	"2016"	"2016"	503	697181	72.1	65.8	78.5	3.2
	"Plymouth County, MA"	"25023"	"2010"	"2010"	454	494919	91.7	83.3	100.2	4.3
	"Plymouth County, MA"	"25023"	"2011"	"2011"	461	497579	92.6	84.2	101.1	4.3
	"Plymouth County, MA"	"25023"	"2012"	"2012"	414	499759	82.8	74.9	90.8	4.1
	"Plymouth County, MA"	"25023"	"2013"	"2013"	461	501915	91.8	83.5	100.2	4.3
	"Plymouth County, MA"	"25023"	"2014"	"2014"	438	507022	86.4	78.3	94.5	4.1
	"Plymouth County, MA"	"25023"	"2015"	"2015"	460	510393	90.1	81.9	98.4	4.2
	"Plymouth County, MA"	"25023"	"2016"	"2016"	463	513565	90.2	81.9	98.4	4.2
	"Suffolk County, MA"	"25025"	"2010"	"2010"	366	722023	50.7	45.5	55.9	2.6
	"Suffolk County, MA"	"25025"	"2011"	"2011"	404	730932	55.3	49.9	60.7	2.7
	"Suffolk County, MA"	"25025"	"2012"	"2012"	364	744426	48.9	43.9	53.9	2.6
	"Suffolk County, MA"	"25025"	"2013"	"2013"	415	755503	54.9	49.6	60.2	2.7
	"Suffolk County, MA"	"25025"	"2014"	"2014"	414	767254	54.0	48.8	59.2	2.7
	"Suffolk County, MA"	"25025"	"2015"	"2015"	406	778121	52.2	47.1	57.3	2.6
	"Suffolk County, MA"	"25025"	"2016"	"2016"	352	784230	44.9	40.2	49.6	2.4
	"Worcester County, MA"	"25027"	"2010"	"2010"	610	798552	76.4	70.3	82.5	3.1
	"Worcester County, MA"	"25027"	"2011"	"2011"	664	801227	82.9	76.6	89.2	3.2
	"Worcester County, MA"	"25027"	"2012"	"2012"	687	806163	85.2	78.8	91.6	3.3
	"Worcester County, MA"	"25027"	"2013"	"2013"	728	809106	90.0	83.4	96.5	3.3
	"Worcester County, MA"	"25027"	"2014"	"2014"	685	813475	84.2	77.9	90.5	3.2
	"Worcester County, MA"	"25027"	"2015"	"2015"	751	818963	91.7	85.1	98.3	3.3
	"Worcester County, MA"	"25027"	"2016"	"2016"	667	819589	81.4	75.2	87.6	3.2
	"Alcona County, MI"	"26001"	"2010"	"2010"	16	10942	Unreliable	83.6	237.5	36.6
	"Alcona County, MI"	"26001"	"2011"	"2011"	23	10800	213.0	135.0	319.5	44.4
	"Alcona County, MI"	"26001"	"2012"	"2012"	16	10635	Unreliable	86.0	244.3	37.6
	"Alcona County, MI"	"26001"	"2013"	"2013"	23	10578	217.4	137.8	326.3	45.3
	"Alcona County, MI"	"26001"	"2014"	"2014"	22	10454	210.4	131.9	318.6	44.9
	"Alcona County, MI"	"26001"	"2015"	"2015"	30	10349	289.9	195.6	413.8	52.9
	"Alcona County, MI"	"26001"	"2016"	"2016"	15	10352	Unreliable	81.1	239.0	37.4
	"Alger County, MI"	"26003"	"2010"	"2010"	12	9601	Unreliable	64.6	218.3	36.1
	"Alger County, MI"	"26003"	"2012"	"2012"	14	9541	Unreliable	80.2	246.2	39.2
	"Alger County, MI"	"26003"	"2013"	"2013"	22	9522	231.0	144.8	349.8	49.3
	"Alger County, MI"	"26003"	"2014"	"2014"	20	9459	211.4	129.2	326.6	47.3
	"Alger County, MI"	"26003"	"2015"	"2015"	13	9383	Unreliable	73.8	236.9	38.4
	"Allegan County, MI"	"26005"	"2010"	"2010"	97	111408	87.1	70.6	106.2	8.8
	"Allegan County, MI"	"26005"	"2011"	"2011"	100	111234	89.9	72.3	107.5	9.0
	"Allegan County, MI"	"26005"	"2012"	"2012"	88	112039	78.5	63.0	96.8	8.4
	"Allegan County, MI"	"26005"	"2013"	"2013"	101	112531	89.8	72.2	107.3	8.9
	"Allegan County, MI"	"26005"	"2014"	"2014"	108	113847	94.9	77.0	112.8	9.1
	"Allegan County, MI"	"26005"	"2015"	"2015"	123	114625	107.3	88.3	126.3	9.7
	"Allegan County, MI"	"26005"	"2016"	"2016"	127	115548	109.9	90.8	129.0	9.8
	"Alpena County, MI"	"26007"	"2010"	"2010"	42	29598	141.9	102.3	191.8	21.9
	"Alpena County, MI"	"26007"	"2011"	"2011"	49	29386	166.7	123.4	220.4	23.8
	"Alpena County, MI"	"26007"	"2012"	"2012"	31	29234	106.0	72.0	150.5	19.0
	"Alpena County, MI"	"26007"	"2013"	"2013"	33	29091	113.4	78.1	159.3	19.7
	"Alpena County, MI"	"26007"	"2014"	"2014"	34	28988	117.3	81.2	163.9	20.1
	"Alpena County, MI"	"26007"	"2015"	"2015"	43	28803	149.3	108.0	201.1	22.8
	"Alpena County, MI"	"26007"	"2016"	"2016"	39	28704	135.9	96.6	185.7	21.8
	"Antrim County, MI"	"26009"	"2010"	"2010"	26	23580	110.3	72.0	161.6	21.6
	"Antrim County, MI"	"26009"	"2011"	"2011"	27	23316	115.8	76.3	168.5	22.3
	"Antrim County, MI"	"26009"	"2012"	"2012"	27	23406	115.4	76.0	167.8	22.2
	"Antrim County, MI"	"26009"	"2013"	"2013"	32	23370	136.9	93.7	193.3	24.2
	"Antrim County, MI"	"26009"	"2014"	"2014"	30	23267	128.9	87.0	184.1	23.5
	"Antrim County, MI"	"26009"	"2015"	"2015"	28	23154	120.9	80.4	174.8	22.9
	"Antrim County, MI"	"26009"	"2016"	"2016"	23	23144	99.4	63.0	149.1	20.7
	"Arenac County, MI"	"26011"	"2010"	"2010"	16	15899	Unreliable	57.5	163.4	25.2
	"Arenac County, MI"	"26011"	"2011"	"2011"	24	15649	153.4	98.3	228.2	31.3
	"Arenac County, MI"	"26011"	"2012"	"2012"	25	15477	161.5	104.5	238.5	32.3
	"Arenac County, MI"	"26011"	"2013"	"2013"	26	15487	167.9	109.7	246.0	32.9
	"Arenac County, MI"	"26011"	"2014"	"2014"	27	15353	175.9	115.9	255.9	33.8
	"Arenac County, MI"	"26011"	"2015"	"2015"	21	15261	137.6	85.2	210.3	30.0
	"Arenac County, MI"	"26011"	"2016"	"2016"	31	15122	205.0	139.3	291.0	36.8
	"Baraga County, MI"	"26013"	"2010"	"2010"	15	8860	Unreliable	94.8	279.2	43.7
	"Baraga County, MI"	"26013"	"2012"	"2012"	15	8683	Unreliable	96.7	284.9	44.6
	"Baraga County, MI"	"26013"	"2014"	"2014"	10	8654	Unreliable	55.4	212.5	36.5
	"Barry County, MI"	"26015"	"2010"	"2010"	50	59173	84.5	62.7	111.4	11.9
	"Barry County, MI"	"26015"	"2011"	"2011"	55	58820	93.5	70.4	121.7	12.6
	"Barry County, MI"	"26015"	"2012"	"2012"	54	58990	91.5	68.8	119.4	12.5
	"Barry County, MI"	"26015"	"2013"	"2013"	57	59097	96.5	73.1	125.0	12.8
	"Barry County, MI"	"26015"	"2014"	"2014"	49	59281	82.7	61.2	109.3	11.8
	"Barry County, MI"	"26015"	"2015"	"2015"	63	59314	106.2	81.6	135.9	13.4
	"Barry County, MI"	"26015"	"2016"	"2016"	59	59702	98.8	75.2	127.5	12.9
	"Bay County, MI"	"26017"	"2010"	"2010"	122	107771	113.2	93.1	133.3	10.2
	"Bay County, MI"	"26017"	"2011"	"2011"	96	107110	89.6	72.6	109.5	9.1
	"Bay County, MI"	"26017"	"2012"	"2012"	117	106935	109.4	89.6	129.2	10.1
	"Bay County, MI"	"26017"	"2013"	"2013"	119	106832	111.4	91.4	131.4	10.2
	"Bay County, MI"	"26017"	"2014"	"2014"	120	106179	113.0	92.8	133.2	10.3
	"Bay County, MI"	"26017"	"2015"	"2015"	116	105659	109.8	89.8	129.8	10.2
	"Bay County, MI"	"26017"	"2016"	"2016"	136	104747	129.8	108.0	151.7	11.1
	"Benzie County, MI"	"26019"	"2010"	"2010"	16	17525	Unreliable	52.2	148.3	22.8
	"Benzie County, MI"	"26019"	"2011"	"2011"	21	17443	120.4	74.5	184.0	26.3
	"Benzie County, MI"	"26019"	"2012"	"2012"	14	17465	Unreliable	43.8	134.5	21.4
	"Benzie County, MI"	"26019"	"2013"	"2013"	19	17428	Unreliable	65.6	170.2	25.0
	"Benzie County, MI"	"26019"	"2014"	"2014"	20	17519	114.2	69.7	176.3	25.5
	"Benzie County, MI"	"26019"	"2015"	"2015"	14	17457	Unreliable	43.8	134.6	21.4
	"Benzie County, MI"	"26019"	"2016"	"2016"	27	17572	153.7	101.3	223.6	29.6
	"Berrien County, MI"	"26021"	"2010"	"2010"	144	156813	91.8	76.8	106.8	7.7
	"Berrien County, MI"	"26021"	"2011"	"2011"	161	156941	102.6	86.7	118.4	8.1
	"Berrien County, MI"	"26021"	"2012"	"2012"	173	156067	110.8	94.3	127.4	8.4
	"Berrien County, MI"	"26021"	"2013"	"2013"	169	155252	108.9	92.4	125.3	8.4
	"Berrien County, MI"	"26021"	"2014"	"2014"	171	155233	110.2	93.6	126.7	8.4
	"Berrien County, MI"	"26021"	"2015"	"2015"	203	154636	131.3	113.2	149.3	9.2
	"Berrien County, MI"	"26021"	"2016"	"2016"	142	154010	92.2	77.0	107.4	7.7
	"Branch County, MI"	"26023"	"2010"	"2010"	43	45248	95.0	68.8	128.0	14.5
	"Branch County, MI"	"26023"	"2011"	"2011"	60	45197	132.8	101.3	170.9	17.1
	"Branch County, MI"	"26023"	"2012"	"2012"	59	43868	134.5	102.4	173.5	17.5
	"Branch County, MI"	"26023"	"2013"	"2013"	49	43649	112.3	83.1	148.4	16.0
	"Branch County, MI"	"26023"	"2014"	"2014"	53	43545	121.7	91.2	159.2	16.7
	"Branch County, MI"	"26023"	"2015"	"2015"	72	43664	164.9	129.0	207.7	19.4
	"Branch County, MI"	"26023"	"2016"	"2016"	73	43427	168.1	131.8	211.4	19.7
	"Calhoun County, MI"	"26025"	"2010"	"2010"	155	136146	113.8	95.9	131.8	9.1
	"Calhoun County, MI"	"26025"	"2011"	"2011"	135	135490	99.6	82.8	116.4	8.6
	"Calhoun County, MI"	"26025"	"2012"	"2012"	157	135099	116.2	98.0	134.4	9.3
	"Calhoun County, MI"	"26025"	"2013"	"2013"	166	135012	123.0	104.2	141.7	9.5
	"Calhoun County, MI"	"26025"	"2014"	"2014"	151	134878	112.0	94.1	129.8	9.1
	"Calhoun County, MI"	"26025"	"2015"	"2015"	198	134314	147.4	126.9	167.9	10.5
	"Calhoun County, MI"	"26025"	"2016"	"2016"	173	134386	128.7	109.6	147.9	9.8
	"Cass County, MI"	"26027"	"2010"	"2010"	62	52293	118.6	90.9	152.0	15.1
	"Cass County, MI"	"26027"	"2011"	"2011"	52	51988	100.0	74.7	131.2	13.9
	"Cass County, MI"	"26027"	"2012"	"2012"	55	52242	105.3	79.3	137.0	14.2
	"Cass County, MI"	"26027"	"2013"	"2013"	56	51910	107.9	81.5	140.1	14.4
	"Cass County, MI"	"26027"	"2014"	"2014"	50	51608	96.9	71.9	127.7	13.7
	"Cass County, MI"	"26027"	"2015"	"2015"	70	51657	135.5	105.6	171.2	16.2
	"Cass County, MI"	"26027"	"2016"	"2016"	62	51599	120.2	92.1	154.0	15.3
	"Charlevoix County, MI"	"26029"	"2010"	"2010"	28	25949	107.9	71.7	156.0	20.4
	"Charlevoix County, MI"	"26029"	"2011"	"2011"	38	25998	146.2	103.4	200.6	23.7
	"Charlevoix County, MI"	"26029"	"2012"	"2012"	22	26023	84.5	53.0	128.0	18.0
	"Charlevoix County, MI"	"26029"	"2013"	"2013"	37	26129	141.6	99.7	195.2	23.3
	"Charlevoix County, MI"	"26029"	"2014"	"2014"	35	26121	134.0	93.3	186.4	22.6
	"Charlevoix County, MI"	"26029"	"2015"	"2015"	37	26238	141.0	99.3	194.4	23.2
	"Charlevoix County, MI"	"26029"	"2016"	"2016"	22	26174	84.1	52.7	127.3	17.9
	"Cheboygan County, MI"	"26031"	"2010"	"2010"	34	26152	130.0	90.0	181.7	22.3
	"Cheboygan County, MI"	"26031"	"2011"	"2011"	37	25918	142.8	100.5	196.8	23.5
	"Cheboygan County, MI"	"26031"	"2012"	"2012"	33	25835	127.7	87.9	179.4	22.2
	"Cheboygan County, MI"	"26031"	"2013"	"2013"	33	25726	128.3	88.3	180.1	22.3
	"Cheboygan County, MI"	"26031"	"2014"	"2014"	35	25675	136.3	95.0	189.6	23.0
	"Cheboygan County, MI"	"26031"	"2015"	"2015"	52	25427	204.5	152.7	268.2	28.4
	"Cheboygan County, MI"	"26031"	"2016"	"2016"	38	25401	149.6	105.9	205.3	24.3
	"Chippewa County, MI"	"26033"	"2010"	"2010"	28	38520	72.7	48.3	105.1	13.7
	"Chippewa County, MI"	"26033"	"2011"	"2011"	40	38797	103.1	73.7	140.4	16.3
	"Chippewa County, MI"	"26033"	"2012"	"2012"	32	38917	82.2	56.2	116.1	14.5
	"Chippewa County, MI"	"26033"	"2013"	"2013"	36	38696	93.0	65.2	128.8	15.5
	"Chippewa County, MI"	"26033"	"2014"	"2014"	36	38321	93.9	65.8	130.1	15.7
	"Chippewa County, MI"	"26033"	"2015"	"2015"	48	38033	126.2	93.1	167.3	18.2
	"Chippewa County, MI"	"26033"	"2016"	"2016"	44	37724	116.6	84.7	156.6	17.6
	"Clare County, MI"	"26035"	"2010"	"2010"	40	30926	129.3	92.4	176.1	20.5
